10454,LAMAI,4,1997-02-21 00:00:00,1997-02-25 00:00:00,13,70
10455,WARTH,1,1997-02-24 00:00:00,1997-03-03 00:00:00,902,25
10456,KOENE,1,1997-02-25 00:00:00,1997-02-28 00:00:00,40,60
10457,KOENE,7,1997-02-25 00:00:00,1997-03-03 00:00:00,57,85
10458,SUPRD,7,1997-02-26 00:00:00,1997-03-04 00:00:00,735,30
10459,VICTE,4,1997-02-27 00:00:00,1997-02-28 00:00:00,125,45
10460,FOLKO,1,1997-02-28 00:00:00,1997-03-03 00:00:00,81,35
10461,LILAS,1,1997-02-28 00:00:00,1997-03-05 00:00:00,743,05
10462,CONSH,7,1997-03-03 00:00:00,1997-03-18 00:00:00,30,85
10463,SUPRD,3,1997-03-04 00:00:00,1997-03-06 00:00:00,73,90
10464,FURIB,4,1997-03-04 00:00:00,1997-03-14 00:00:00,4,45
10465,VAFFE,1,1997-03-05 00:00:00,1997-03-14 00:00:00,725,20
10466,COMMI,4,1997-03-06 00:00:00,1997-03-13 00:00:00,59,65
10467,MAGAA,1,1997-03-06 00:00:00,1997-03-11 00:00:00,24,65
10468,KOENE,3,1997-03-07 00:00:00,1997-03-12 00:00:00,220,60
10469,WHITC,1,1997-03-10 00:00:00,1997-03-14 00:00:00,300,90
10470,BONAP,4,1997-03-11 00:00:00,1997-03-14 00:00:00,322,80
10471,BSBEV,7,1997-03-11 00:00:00,1997-03-18 00:00:00,227,95
10472,SEVES,1,1997-03-12 00:00:00,1997-03-19 00:00:00,,21
10473,ISLAT,1,1997-03-13 00:00:00,1997-03-21 00:00:00,81,85
10474,PERIC,3,1997-03-13 00:00:00,1997-03-21 00:00:00,417,45
10475,SUPRD,9,1997-03-14 00:00:00,1997-04-04 00:00:00,342,60
10476,HILAA,1,1997-03-17 00:00:00,1997-03-24 00:00:00,22,05
10477,PRINI,3,1997-03-17 00:00:00,1997-03-25 00:00:00,65,10
10478,VICTE,7,1997-03-18 00:00:00,1997-03-26 00:00:00,24,05
10479,RATTC,3,1997-03-19 00:00:00,1997-03-21 00:00:00,3544,75
10480,FOLIG,6,1997-03-20 00:00:00,1997-03-24 00:00:00,6,75
10481,RICAR,1,1997-03-20 00:00:00,1997-03-25 00:00:00,321,65
10482,LAZYK,1,1997-03-21 00:00:00,1997-04-10 00:00:00,37,40
10483,WHITC,7,1997-03-24 00:00:00,1997-04-25 00:00:00,76,40
10484,BSBEV,3,1997-03-24 00:00:00,1997-04-01 00:00:00,34,40
10485,LINOD,4,1997-03-25 00:00:00,1997-03-31 00:00:00,322,25
10486,HILAA,1,1997-03-26 00:00:00,1997-04-02 00:00:00,152,65
10487,QUEEN,7,1997-03-26 00:00:00,1997-03-28 00:00:00,355,35
10488,FRANK,1,1997-03-27 00:00:00,1997-04-02 00:00:00,24,65
10489,PICCO,6,1997-03-28 00:00:00,1997-04-09 00:00:00,26,45
10490,HILAA,7,1997-03-31 00:00:00,1997-04-03 00:00:00,1050,95
10491,FURIB,1,1997-03-31 00:00:00,1997-04-08 00:00:00,84,80
10492,BOTTM,3,1997-04-01 00:00:00,1997-04-11 00:00:00,314,45
10493,LAMAI,4,1997-04-02 00:00:00,1997-04-10 00:00:00,53,20
10494,COMMI,4,1997-04-02 00:00:00,1997-04-09 00:00:00,329,95
10495,LAUGB,3,1997-04-03 00:00:00,1997-04-11 00:00:00,23,25
10496,TRADH,7,1997-04-04 00:00:00,1997-04-07 00:00:00,233,85
10497,LEHMS,7,1997-04-04 00:00:00,1997-04-07 00:00:00,181,05
10498,HILAA,1,1997-04-07 00:00:00,1997-04-11 00:00:00,148,75
10499,LILAS,4,1997-04-08 00:00:00,1997-04-16 00:00:00,510,10
10500,LAMAI,6,1997-04-09 00:00:00,1997-04-17 00:00:00,213,40
10501,BLAUS,9,1997-04-09 00:00:00,1997-04-16 00:00:00,44,25
10502,PERIC,7,1997-04-10 00:00:00,1997-04-29 00:00:00,346,60
10503,HUNGO,6,1997-04-11 00:00:00,1997-04-16 00:00:00,83,70
10504,WHITC,4,1997-04-11 00:00:00,1997-04-18 00:00:00,295,65
10505,MEREP,3,1997-04-14 00:00:00,1997-04-21 00:00:00,35,65
10506,KOENE,9,1997-04-15 00:00:00,1997-05-02 00:00:00,105,95
10507,ANTON,7,1997-04-15 00:00:00,1997-04-22 00:00:00,237,25
10508,OTTIK,1,1997-04-16 00:00:00,1997-05-13 00:00:00,24,95
10509,BLAUS,4,1997-04-17 00:00:00,1997-04-29 00:00:00,,75
10510,SAVEA,6,1997-04-18 00:00:00,1997-04-28 00:00:00,1838,15
10511,BONAP,4,1997-04-18 00:00:00,1997-04-21 00:00:00,1753,20
10512,FAMIA,7,1997-04-21 00:00:00,1997-04-24 00:00:00,17,65
10513,WANDK,7,1997-04-22 00:00:00,1997-04-28 00:00:00,528,25
10514,ERNSH,3,1997-04-22 00:00:00,1997-05-16 00:00:00,3949,75
10515,QUICK,7,1997-04-23 00:00:00,1997-05-23 00:00:00,1022,35
10516,HUNGO,7,1997-04-24 00:00:00,1997-05-01 00:00:00,313,90
10517,NORTS,3,1997-04-24 00:00:00,1997-04-29 00:00:00,160,35
10518,TORTU,4,1997-04-25 00:00:00,1997-05-05 00:00:00,1090,75
10519,CHOPS,6,1997-04-28 00:00:00,1997-05-01 00:00:00,458,80
10520,SANTG,7,1997-04-29 00:00:00,1997-05-01 00:00:00,66,85
10521,CACTU,1,1997-04-29 00:00:00,1997-05-02 00:00:00,86,10
10522,LEHMS,4,1997-04-30 00:00:00,1997-05-06 00:00:00,226,65
10523,SEVES,7,1997-05-01 00:00:00,1997-05-30 00:00:00,388,15
10524,BERGS,1,1997-05-01 00:00:00,1997-05-07 00:00:00,1223,95
10525,BONAP,1,1997-05-02 00:00:00,1997-05-23 00:00:00,55,30
10526,WARTH,4,1997-05-05 00:00:00,1997-05-15 00:00:00,292,95
10527,QUICK,7,1997-05-05 00:00:00,1997-05-07 00:00:00,209,50
10528,GREAL,6,1997-05-06 00:00:00,1997-05-09 00:00:00,16,75
10529,MAISD,3,1997-05-07 00:00:00,1997-05-09 00:00:00,333,45
10530,PICCO,3,1997-05-08 00:00:00,1997-05-12 00:00:00,1696,10
10531,OCEAN,7,1997-05-08 00:00:00,1997-05-19 00:00:00,40,60
10532,EASTC,7,1997-05-09 00:00:00,1997-05-12 00:00:00,372,30
10533,FOLKO,1,1997-05-12 00:00:00,1997-05-22 00:00:00,940,20
10534,LEHMS,1,1997-05-12 00:00:00,1997-05-14 00:00:00,139,70
10535,ANTON,4,1997-05-13 00:00:00,1997-05-21 00:00:00,78,20
10536,LEHMS,3,1997-05-14 00:00:00,1997-06-06 00:00:00,294,40
10537,RICSU,1,1997-05-14 00:00:00,1997-05-19 00:00:00,394,25
10538,BSBEV,9,1997-05-15 00:00:00,1997-05-16 00:00:00,24,35
10539,BSBEV,6,1997-05-16 00:00:00,1997-05-23 00:00:00,61,80
10540,QUICK,3,1997-05-19 00:00:00,1997-06-13 00:00:00,5038,20
10541,HANAR,7,1997-05-19 00:00:00,1997-05-29 00:00:00,343,25
10542,KOENE,1,1997-05-20 00:00:00,1997-05-26 00:00:00,54,75
10543,LILAS,1,1997-05-21 00:00:00,1997-05-23 00:00:00,240,85
10544,LONEP,4,1997-05-21 00:00:00,1997-05-30 00:00:00,124,55
10545,LAZYK,1,1997-05-22 00:00:00,1997-06-26 00:00:00,59,60
10546,VICTE,1,1997-05-23 00:00:00,1997-05-27 00:00:00,973,60
10547,SEVES,3,1997-05-23 00:00:00,1997-06-02 00:00:00,892,15
10548,TOMSP,3,1997-05-26 00:00:00,1997-06-02 00:00:00,7,15
10549,QUICK,3,1997-05-27 00:00:00,1997-05-30 00:00:00,856,20
10550,GODOS,7,1997-05-28 00:00:00,1997-06-06 00:00:00,21,60
10551,FURIB,4,1997-05-28 00:00:00,1997-06-06 00:00:00,364,75
10552,HILAA,7,1997-05-29 00:00:00,1997-06-05 00:00:00,416,10
10553,WARTH,7,1997-05-30 00:00:00,1997-06-03 00:00:00,747,45
10554,OTTIK,4,1997-05-30 00:00:00,1997-06-05 00:00:00,604,85
10555,SAVEA,6,1997-06-02 00:00:00,1997-06-04 00:00:00,1262,45
10556,SIMOB,7,1997-06-03 00:00:00,1997-06-13 00:00:00,,49
10557,LEHMS,9,1997-06-03 00:00:00,1997-06-06 00:00:00,483,60
10558,AROUT,1,1997-06-04 00:00:00,1997-06-10 00:00:00,364,85
10559,BLONP,6,1997-06-05 00:00:00,1997-06-13 00:00:00,40,25
10560,FRANK,1,1997-06-06 00:00:00,1997-06-09 00:00:00,183,25
10561,FOLKO,7,1997-06-06 00:00:00,1997-06-09 00:00:00,1211,05
10562,REGGC,1,1997-06-09 00:00:00,1997-06-12 00:00:00,114,75
10563,RICAR,7,1997-06-10 00:00:00,1997-06-24 00:00:00,302,15
10564,RATTC,4,1997-06-10 00:00:00,1997-06-16 00:00:00,68,75
10565,MEREP,1,1997-06-11 00:00:00,1997-06-18 00:00:00,35,75
10566,BLONP,9,1997-06-12 00:00:00,1997-06-18 00:00:00,4,42
10567,HUNGO,1,1997-06-12 00:00:00,1997-06-17 00:00:00,169,85
10568,GALED,3,1997-06-13 00:00:00,1997-07-09 00:00:00,32,70
10569,RATTC,3,1997-06-16 00:00:00,1997-07-11 00:00:00,294,90
10570,MEREP,3,1997-06-17 00:00:00,1997-06-19 00:00:00,944,95
10571,ERNSH,1,1997-06-17 00:00:00,1997-07-04 00:00:00,130,30
10572,BERGS,3,1997-06-18 00:00:00,1997-06-25 00:00:00,582,15
10573,ANTON,7,1997-06-19 00:00:00,1997-06-20 00:00:00,424,20
10574,TRAIH,4,1997-06-19 00:00:00,1997-06-30 00:00:00,1,88
10575,MORGK,3,1997-06-20 00:00:00,1997-06-30 00:00:00,636,70
10576,TORTU,3,1997-06-23 00:00:00,1997-06-30 00:00:00,92,80
10577,TRAIH,9,1997-06-23 00:00:00,1997-06-30 00:00:00,127,05
10578,BSBEV,4,1997-06-24 00:00:00,1997-07-25 00:00:00,1,48
10579,LETSS,1,1997-06-25 00:00:00,1997-07-04 00:00:00,68,65
10580,OTTIK,4,1997-06-26 00:00:00,1997-07-01 00:00:00,379,45
10581,FAMIA,3,1997-06-26 00:00:00,1997-07-02 00:00:00,15,05
10582,BLAUS,3,1997-06-27 00:00:00,1997-07-14 00:00:00,138,55
10583,WARTH,7,1997-06-30 00:00:00,1997-07-04 00:00:00,36,40
10584,BLONP,4,1997-06-30 00:00:00,1997-07-04 00:00:00,295,70
10585,WELLI,7,1997-07-01 00:00:00,1997-07-10 00:00:00,67,05
10586,REGGC,9,1997-07-02 00:00:00,1997-07-09 00:00:00,2,40
10587,QUEDE,1,1997-07-02 00:00:00,1997-07-09 00:00:00,312,60
10588,QUICK,7,1997-07-03 00:00:00,1997-07-10 00:00:00,973,35
10589,GREAL,1,1997-07-04 00:00:00,1997-07-14 00:00:00,22,10
10590,MEREP,4,1997-07-07 00:00:00,1997-07-14 00:00:00,223,85
10591,VAFFE,1,1997-07-07 00:00:00,1997-07-16 00:00:00,279,60
10592,LEHMS,3,1997-07-08 00:00:00,1997-07-16 00:00:00,160,50
10593,LEHMS,7,1997-07-09 00:00:00,1997-08-13 00:00:00,8,71
10594,OLDWO,3,1997-07-09 00:00:00,1997-07-16 00:00:00,26,20
10595,ERNSH,7,1997-07-10 00:00:00,1997-07-14 00:00:00,483,90
10596,WHITC,1,1997-07-11 00:00:00,1997-08-12 00:00:00,81,70
10597,PICCO,7,1997-07-11 00:00:00,1997-07-18 00:00:00,175,60
10598,RATTC,1,1997-07-14 00:00:00,1997-07-18 00:00:00,222,10
10599,BSBEV,6,1997-07-15 00:00:00,1997-07-21 00:00:00,149,90
10600,HUNGC,4,1997-07-16 00:00:00,1997-07-21 00:00:00,225,65
10601,HILAA,7,1997-07-16 00:00:00,1997-07-22 00:00:00,291,50
10602,VAFFE,1,1997-07-17 00:00:00,1997-07-22 00:00:00,14,60
10603,SAVEA,1,1997-07-18 00:00:00,1997-08-08 00:00:00,243,85
10604,FURIB,1,1997-07-18 00:00:00,1997-07-29 00:00:00,37,30
10605,MEREP,1,1997-07-21 00:00:00,1997-07-29 00:00:00,1895,65
10606,TRADH,4,1997-07-22 00:00:00,1997-07-31 00:00:00,3,97
10607,SAVEA,3,1997-07-22 00:00:00,1997-07-25 00:00:00,1001,20
10608,TOMSP,4,1997-07-23 00:00:00,1997-08-01 00:00:00,138,95
10609,DUMON,7,1997-07-24 00:00:00,1997-07-30 00:00:00,9,25
10610,LAMAI,1,1997-07-25 00:00:00,1997-08-06 00:00:00,133,90
10611,WOLZA,6,1997-07-25 00:00:00,1997-08-01 00:00:00,403,25
10612,SAVEA,1,1997-07-28 00:00:00,1997-08-01 00:00:00,2720,40
10613,HILAA,4,1997-07-29 00:00:00,1997-08-01 00:00:00,40,55
10614,BLAUS,1,1997-07-29 00:00:00,1997-08-01 00:00:00,9,65
10615,WILMK,7,1997-07-30 00:00:00,1997-08-06 00:00:00,3,75
10616,GREAL,1,1997-07-31 00:00:00,1997-08-05 00:00:00,582,65
10617,GREAL,4,1997-07-31 00:00:00,1997-08-04 00:00:00,92,65
10618,MEREP,1,1997-08-01 00:00:00,1997-08-08 00:00:00,773,40
10619,MEREP,3,1997-08-04 00:00:00,1997-08-07 00:00:00,455,25
10620,LAUGB,7,1997-08-05 00:00:00,1997-08-14 00:00:00,4,70
10621,ISLAT,4,1997-08-05 00:00:00,1997-08-11 00:00:00,118,65
10622,RICAR,4,1997-08-06 00:00:00,1997-08-11 00:00:00,254,85
10623,FRANK,1,1997-08-07 00:00:00,1997-08-12 00:00:00,485,90
10624,THECR,4,1997-08-07 00:00:00,1997-08-19 00:00:00,4,74
10625,ANATR,3,1997-08-08 00:00:00,1997-08-14 00:00:00,219,50
10626,BERGS,1,1997-08-11 00:00:00,1997-08-20 00:00:00,693,45
10627,SAVEA,1,1997-08-11 00:00:00,1997-08-21 00:00:00,537,30
10628,BLONP,4,1997-08-12 00:00:00,1997-08-20 00:00:00,151,80
10629,GODOS,4,1997-08-12 00:00:00,1997-08-20 00:00:00,427,30
10630,KOENE,1,1997-08-13 00:00:00,1997-08-19 00:00:00,161,75
10631,LAMAI,1,1997-08-14 00:00:00,1997-08-15 00:00:00,4,35
10632,WANDK,1,1997-08-14 00:00:00,1997-08-19 00:00:00,206,90
10633,ERNSH,7,1997-08-15 00:00:00,1997-08-18 00:00:00,2389,50
10634,FOLIG,4,1997-08-15 00:00:00,1997-08-21 00:00:00,2436,90
10635,MAGAA,1,1997-08-18 00:00:00,1997-08-21 00:00:00,237,30
10636,WARTH,4,1997-08-19 00:00:00,1997-08-26 00:00:00,5,75
10637,QUEEN,6,1997-08-19 00:00:00,1997-08-26 00:00:00,1006,45
10638,LINOD,3,1997-08-20 00:00:00,1997-09-01 00:00:00,792,20
10639,SANTG,7,1997-08-20 00:00:00,1997-08-27 00:00:00,193,20
10640,WANDK,4,1997-08-21 00:00:00,1997-08-28 00:00:00,117,75
10641,HILAA,4,1997-08-22 00:00:00,1997-08-26 00:00:00,898,05
10642,SIMOB,7,1997-08-22 00:00:00,1997-09-05 00:00:00,209,45
10643,AROUT,6,1997-08-25 00:00:00,1997-09-02 00:00:00,147,30
10644,WELLI,3,1997-08-25 00:00:00,1997-09-01 00:00:00,,70
10645,HANAR,4,1997-08-26 00:00:00,1997-09-02 00:00:00,62,05
10646,HUNGO,9,1997-08-27 00:00:00,1997-09-03 00:00:00,711,65
10647,QUEDE,4,1997-08-27 00:00:00,1997-09-03 00:00:00,227,70
10648,RICAR,3,1997-08-28 00:00:00,1997-09-09 00:00:00,71,25
10649,MAISD,3,1997-08-28 00:00:00,1997-08-29 00:00:00,,31
10650,FAMIA,3,1997-08-29 00:00:00,1997-09-03 00:00:00,884,05
10651,WANDK,1,1997-09-01 00:00:00,1997-09-11 00:00:00,1,03
10652,GOURL,4,1997-09-01 00:00:00,1997-09-08 00:00:00,35,70
10653,FRANK,1,1997-09-02 00:00:00,1997-09-19 00:00:00,466,25
10654,BERGS,3,1997-09-02 00:00:00,1997-09-11 00:00:00,276,30
10655,REGGC,1,1997-09-03 00:00:00,1997-09-11 00:00:00,22,05
10656,GREAL,6,1997-09-04 00:00:00,1997-09-10 00:00:00,285,75
10657,SAVEA,7,1997-09-04 00:00:00,1997-09-15 00:00:00,1763,45
10658,QUICK,4,1997-09-05 00:00:00,1997-09-08 00:00:00,1820,75
10659,QUEEN,7,1997-09-05 00:00:00,1997-09-10 00:00:00,529,05
10660,HUNGC,1,1997-09-08 00:00:00,1997-10-15 00:00:00,556,45
10661,HUNGO,7,1997-09-09 00:00:00,1997-09-15 00:00:00,87,75
10662,LONEP,3,1997-09-09 00:00:00,1997-09-18 00:00:00,6,40
10663,BONAP,7,1997-09-10 00:00:00,1997-10-03 00:00:00,565,75
10664,FURIB,1,1997-09-10 00:00:00,1997-09-19 00:00:00,6,35
10665,LONEP,1,1997-09-11 00:00:00,1997-09-17 00:00:00,131,55
10666,RICSU,7,1997-09-12 00:00:00,1997-09-22 00:00:00,1162,10
10667,ERNSH,7,1997-09-12 00:00:00,1997-09-19 00:00:00,390,45
10668,WANDK,1,1997-09-15 00:00:00,1997-09-23 00:00:00,236,10
10669,SIMOB,7,1997-09-15 00:00:00,1997-09-22 00:00:00,121,95
10670,FRANK,4,1997-09-16 00:00:00,1997-09-18 00:00:00,1017,40
10671,FRANR,1,1997-09-17 00:00:00,1997-09-24 00:00:00,151,70
10672,BERGS,9,1997-09-17 00:00:00,1997-09-26 00:00:00,478,75
10673,WILMK,7,1997-09-18 00:00:00,1997-09-19 00:00:00,113,80
10674,ISLAT,4,1997-09-18 00:00:00,1997-09-30 00:00:00,4,50
10675,FRANK,3,1997-09-19 00:00:00,1997-09-23 00:00:00,159,25
10676,TORTU,7,1997-09-22 00:00:00,1997-09-29 00:00:00,10,05
10677,ANTON,1,1997-09-22 00:00:00,1997-09-26 00:00:00,20,15
10678,SAVEA,7,1997-09-23 00:00:00,1997-10-16 00:00:00,1944,90
10679,BLONP,1,1997-09-23 00:00:00,1997-09-30 00:00:00,139,70
10680,OLDWO,1,1997-09-24 00:00:00,1997-09-26 00:00:00,133,05
10681,GREAL,3,1997-09-25 00:00:00,1997-09-30 00:00:00,380,65
10682,ANTON,3,1997-09-25 00:00:00,1997-10-01 00:00:00,180,65
10683,DUMON,7,1997-09-26 00:00:00,1997-10-01 00:00:00,,22
10684,OTTIK,3,1997-09-26 00:00:00,1997-09-30 00:00:00,728,15
10685,GOURL,4,1997-09-29 00:00:00,1997-10-03 00:00:00,168,75
10686,PICCO,7,1997-09-30 00:00:00,1997-10-08 00:00:00,482,50
10687,HUNGO,9,1997-09-30 00:00:00,1997-10-30 00:00:00,1482,15
10688,VAFFE,4,1997-10-01 00:00:00,1997-10-07 00:00:00,1495,45
10689,BERGS,1,1997-10-01 00:00:00,1997-10-07 00:00:00,67,10
10690,HANAR,1,1997-10-02 00:00:00,1997-10-03 00:00:00,,79
10691,QUICK,7,1997-10-03 00:00:00,1997-10-22 00:00:00,4050,25
10692,BSBEV,4,1997-10-03 00:00:00,1997-10-13 00:00:00,305,10
10693,WHITC,3,1997-10-06 00:00:00,1997-10-10 00:00:00,696,70
10694,QUICK,1,1997-10-06 00:00:00,1997-10-09 00:00:00,1991,80
10695,WILMK,7,1997-10-07 00:00:00,1997-10-14 00:00:00,83,60
10696,WHITC,1,1997-10-08 00:00:00,1997-10-14 00:00:00,512,75
10697,LINOD,3,1997-10-08 00:00:00,1997-10-14 00:00:00,227,60
10698,ERNSH,4,1997-10-09 00:00:00,1997-10-17 00:00:00,1362,35
10699,MORGK,3,1997-10-09 00:00:00,1997-10-13 00:00:00,2,90
10700,SAVEA,3,1997-10-10 00:00:00,1997-10-16 00:00:00,325,50
10701,HUNGO,6,1997-10-13 00:00:00,1997-10-15 00:00:00,1101,55
10702,ALFKI,4,1997-10-13 00:00:00,1997-10-21 00:00:00,119,70
10703,FOLKO,6,1997-10-14 00:00:00,1997-10-20 00:00:00,761,50
10704,QUEEN,6,1997-10-14 00:00:00,1997-11-07 00:00:00,23,90
10705,HILAA,9,1997-10-15 00:00:00,1997-11-18 00:00:00,17,60
10706,OLDWO,1,1997-10-16 00:00:00,1997-10-21 00:00:00,678,15
10707,AROUT,4,1997-10-16 00:00:00,1997-10-23 00:00:00,108,70
10708,THEBI,6,1997-10-17 00:00:00,1997-11-05 00:00:00,14,80
10709,GOURL,1,1997-10-17 00:00:00,1997-11-20 00:00:00,10,54
10710,FRANS,1,1997-10-20 00:00:00,1997-10-23 00:00:00,24,90
10711,SAVEA,3,1997-10-21 00:00:00,1997-10-29 00:00:00,262,05
10712,HUNGO,3,1997-10-21 00:00:00,1997-10-31 00:00:00,449,65
10713,SAVEA,1,1997-10-22 00:00:00,1997-10-24 00:00:00,835,25
10714,SAVEA,3,1997-10-22 00:00:00,1997-10-27 00:00:00,122,45
10715,BONAP,3,1997-10-23 00:00:00,1997-10-29 00:00:00,3,16
10716,RANCH,4,1997-10-24 00:00:00,1997-10-27 00:00:00,112,85
10717,FRANK,1,1997-10-24 00:00:00,1997-10-29 00:00:00,296,25
10718,KOENE,1,1997-10-27 00:00:00,1997-10-29 00:00:00,854,40
10719,LETSS,1,1997-10-27 00:00:00,1997-11-05 00:00:00,257,20
10720,QUEDE,1,1997-10-28 00:00:00,1997-11-05 00:00:00,47,65
10721,QUICK,3,1997-10-29 00:00:00,1997-10-31 00:00:00,244,60
10722,SAVEA,1,1997-10-29 00:00:00,1997-11-04 00:00:00,372,90
10723,WHITC,3,1997-10-30 00:00:00,1997-11-25 00:00:00,108,60
10724,MEREP,1,1997-10-30 00:00:00,1997-11-05 00:00:00,288,75
10725,FAMIA,4,1997-10-31 00:00:00,1997-11-05 00:00:00,54,15
10726,EASTC,4,1997-11-03 00:00:00,1997-12-05 00:00:00,82,80
10727,REGGC,7,1997-11-03 00:00:00,1997-12-05 00:00:00,449,50
10728,QUEEN,4,1997-11-04 00:00:00,1997-11-11 00:00:00,291,65
10729,LINOD,1,1997-11-04 00:00:00,1997-11-14 00:00:00,705,30
10730,BONAP,3,1997-11-05 00:00:00,1997-11-14 00:00:00,100,60
10731,CHOPS,7,1997-11-06 00:00:00,1997-11-14 00:00:00,483,25
10732,BONAP,3,1997-11-06 00:00:00,1997-11-07 00:00:00,84,85
10733,BERGS,1,1997-11-07 00:00:00,1997-11-10 00:00:00,550,55
10734,GOURL,7,1997-11-07 00:00:00,1997-11-12 00:00:00,8,15
10735,LETSS,6,1997-11-10 00:00:00,1997-11-21 00:00:00,229,85
10736,HUNGO,9,1997-11-11 00:00:00,1997-11-21 00:00:00,220,50
10737,VINET,7,1997-11-11 00:00:00,1997-11-18 00:00:00,38,95
10738,SPECD,7,1997-11-12 00:00:00,1997-11-18 00:00:00,14,55
10739,VINET,3,1997-11-12 00:00:00,1997-11-17 00:00:00,55,40
10740,WHITC,4,1997-11-13 00:00:00,1997-11-25 00:00:00,409,40
10741,AROUT,4,1997-11-14 00:00:00,1997-11-18 00:00:00,54,80
10742,BOTTM,3,1997-11-14 00:00:00,1997-11-18 00:00:00,1218,65
10743,AROUT,1,1997-11-17 00:00:00,1997-11-21 00:00:00,118,60
10744,VAFFE,6,1997-11-17 00:00:00,1997-11-24 00:00:00,345,95
10745,QUICK,9,1997-11-18 00:00:00,1997-11-27 00:00:00,17,60
